campaign_id,campaign_name,ad_group_id,ad_group_name,Date,banner_group_spend,views,clicks,CTR,average_cpc,DIRECT PPV,DIRECT UNITS,INDIRECT UNITS,units_direct_view,units_indirect_view,CVR,DIRECT REVENUE,INDIRECT REVENUE,revenue_direct_view,revenue_indirect_view,Direct ROI,Indirect ROI
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,R1OLECGUQUPW,GOKIXX_630_Good Keywords,27-06-2022,510.9,5139,61,1.187,8.3754,34,1,0,0,0,0.0164,999,0,0,0,1.9554,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,LFJU15EIYL2S,GOKIXX_620_Good Keywords,26-06-2022,501.8,5114,60,1.1732,8.3633,23,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HXHFQVYY9U0K,GOKIXX_400_Good Keywords,13-06-2022,517.4,4985,64,1.2839,8.0844,17,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,PI6F9ESFD0RV,GOKIXX_410_COMP,27-06-2022,499.2,4955,58,1.1705,8.6069,9,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,EF0NKNL3WI87,GOKIXX_620_COMP,27-06-2022,448.5,4819,53,1.0998,8.4623,12,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,24-06-2022,446.4,4817,65,1.3494,6.8677,38,1,0,2,0,0.0462,499,0,998,0,3.3535,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,EF0NKNL3WI87,GOKIXX_620_COMP,26-06-2022,514.8,4800,60,1.25,8.58,40,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1KKFCPM3S4VU,GOBASS_900,24-06-2022,276,4707,46,0.9773,6,29,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,PI6F9ESFD0RV,GOKIXX_410_COMP,21-06-2022,423.8,4676,50,1.0693,8.476,24,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HW403KK152R8,GOKIXX_900_COMP,27-06-2022,447.2,4630,54,1.1663,8.2815,31,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HW403KK152R8,GOKIXX_900_COMP,26-06-2022,470.6,4528,56,1.2367,8.4036,22,0,0,1,0,0.0179,0,0,1599,0,3.3978,0
ABB67J8TSQXB,PCA_GOBUDS_CREATIVES,GG2AXDU0M9KU,GOBUDS_600_Price_Feature,22-06-2022,756.5,4368,96,2.1978,7.8802,24,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,29-06-2022,394.8,4336,59,1.3607,6.6915,40,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,EF0NKNL3WI87,GOKIXX_620_COMP,21-06-2022,473.2,4218,56,1.3276,8.45,28,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KEBO7XDVM0VQ,GOBASS_410,22-06-2022,360,4148,60,1.4465,6,48,1,0,0,0,0.0167,449,0,0,0,1.2472,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,R1OLECGUQUPW,GOKIXX_630_Good Keywords,25-06-2022,496.6,4133,56,1.3549,8.8679,9,1,0,0,0,0.0179,1499,0,0,0,3.0185,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,R1OLECGUQUPW,GOKIXX_630_Good Keywords,24-06-2022,500.5,4076,57,1.3984,8.7807,16,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,PI6F9ESFD0RV,GOKIXX_410_COMP,1/6/2022,503.1,4054,57,1.406,8.8263,42,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,VF59BHZJ5UHJ,GOKIXX_651_COMP,26-06-2022,339.3,4032,39,0.9673,8.7,29,1,0,0,0,0.0256,1599,0,0,0,4.7126,0
ABB67J8TSQXB,PCA_GOBUDS_CREATIVES,JWB7FGORBTW8,GOBUDS_410_Generic_Brand,21-06-2022,462,3646,56,1.5359,8.25,14,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,PI6F9ESFD0RV,GOKIXX_410_COMP,26-06-2022,500.5,3622,59,1.6289,8.4831,10,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,16-06-2022,331.2,3590,50,1.3928,6.624,24,1,0,0,0,0.02,338,0,0,0,1.0205,0
ABB67J8TSQXB,PCA_GOBUDS_CREATIVES,GG2AXDU0M9KU,GOBUDS_600_Price_Feature,1/6/2022,357.5,3223,45,1.3962,7.9444,24,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,22-06-2022,192,3181,28,0.8802,6.8571,17,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HW403KK152R8,GOKIXX_900_COMP,21-06-2022,213.2,2788,26,0.9326,8.2,10,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,VF59BHZJ5UHJ,GOKIXX_651_COMP,21-06-2022,241.8,2773,28,1.0097,8.6357,9,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,73H0W1D9VCKR,GOKIXX_410_Good Keywords,13-06-2022,158.6,2330,20,0.8584,7.93,8,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,VF59BHZJ5UHJ,GOKIXX_651_COMP,27-06-2022,143,2230,16,0.7175,8.9375,4,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,R1OLECGUQUPW,GOKIXX_630_Good Keywords,13-06-2022,154.7,1746,19,1.0882,8.1421,7,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,PI6F9ESFD0RV,GOKIXX_410_COMP,13-06-2022,174.2,1421,20,1.4075,8.71,10,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,18-06-2022,136.8,1142,20,1.7513,6.84,7,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,17-06-2022,33.6,969,5,0.516,6.72,4,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,EF0NKNL3WI87,GOKIXX_620_COMP,13-06-2022,156,932,18,1.9313,8.6667,9,0,0,0,0,0,0,0,0,0,0,0
ABB67J8TSQXB,PCA_GOBUDS_CREATIVES,F2SZQWAZSFB9,GOBUDS_400_Price_Feature,13-06-2022,81.5,893,15,1.6797,5.4333,20,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,NJ93F54318GM,GOKIXX_421_Good Keywords,13-06-2022,49.4,883,6,0.6795,8.2333,3,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,15-06-2022,69.6,688,10,1.4535,6.96,6,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,V89MU2MJQBKU,GOKIXX_651_Good Keywords,13-06-2022,22.1,625,3,0.48,7.3667,1,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HW403KK152R8,GOKIXX_900_COMP,13-06-2022,76.7,467,9,1.9272,8.5222,7,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HW403KK152R8,GOKIXX_900_COMP,23-06-2022,40.3,431,5,1.1601,8.06,1,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,JNHW6I1R6DNV,GOKIXX_900_Good Keywords,13-06-2022,9.1,185,1,0.5405,9.1,0,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,VF59BHZJ5UHJ,GOKIXX_651_COMP,13-06-2022,24.7,183,3,1.6393,8.2333,1,0,0,0,0,0,0,0,0,0,0,0
ABB67J8TSQXB,PCA_GOBUDS_CREATIVES,KKCO9SQSBTB2,GOBUDS_410_Price_Feature,21-06-2022,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,LFJU15EIYL2S,GOKIXX_620_Good Keywords,13-06-2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,14-05-2022,11718,158067,1953,1.2356,6,360,6,0,2,0,0.0041,6563,0,1911,0,0.7232,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,30-05-2022,5881.12,138933,833,0.5996,7.0602,470,1,0,3,0,0.0048,1439,0,8297,0,1.6555,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,21-05-2022,8502,120254,1417,1.1783,6,354,0,0,1,0,0.0007,0,0,2699,0,0.3175,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,31-05-2022,3046.4,101461,446,0.4396,6.8305,190,2,0,4,0,0.0135,6998,0,9246,0,5.3322,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,27-05-2022,5035.52,99165,766,0.7724,6.5738,383,3,0,0,0,0.0039,8497,0,0,0,1.6874,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KEBO7XDVM0VQ,GOBASS_410,26-05-2022,3810,96058,635,0.6611,6,395,1,0,1,0,0.0031,549,0,1949,0,0.6556,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,26-05-2022,5837.04,92125,847,0.9194,6.8914,392,0,0,2,0,0.0024,0,0,5198,0,0.8905,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,20-05-2022,5652,86114,942,1.0939,6,207,3,0,2,0,0.0053,3052,0,3248,0,1.1146,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KEBO7XDVM0VQ,GOBASS_410,27-05-2022,3636,85083,606,0.7122,6,453,4,0,4,0,0.0132,2646,0,3176,0,1.6012,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,19-05-2022,5388,83313,898,1.0779,6,151,1,0,1,0,0.0022,1299,0,1599,0,0.5379,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,29-05-2022,3414,81184,569,0.7009,6,448,10,0,7,0,0.0299,5790,0,2893,0,2.5434,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KEBO7XDVM0VQ,GOBASS_410,31-05-2022,3390,79645,565,0.7094,6,354,5,0,2,0,0.0124,2295,0,798,0,0.9124,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KEBO7XDVM0VQ,GOBASS_410,28-05-2022,3486,76697,581,0.7575,6,352,1,0,2,0,0.0052,549,0,998,0,0.4438,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,31-05-2022,3025.12,70736,423,0.598,7.1516,282,3,0,1,0,0.0095,4497,0,1599,0,2.0151,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KEBO7XDVM0VQ,GOBASS_410,30-05-2022,3138,69761,523,0.7497,6,338,1,0,1,0,0.0038,449,0,399,0,0.2702,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,13-05-2022,5700,69086,950,1.3751,6,200,5,0,5,0,0.0105,7245,0,5729,0,2.2761,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,25-05-2022,2510.27,68105,489,0.718,5.1335,411,6,0,2,0,0.0164,5144,0,1898,0,2.8053,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,26-05-2022,3396.4,67058,443,0.6606,7.6668,283,3,0,0,0,0.0068,5055,0,0,0,1.4883,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,28-05-2022,2742.88,63902,385,0.6025,7.1244,213,1,0,0,0,0.0026,3299,0,0,0,1.2028,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,29-05-2022,2927.68,63203,412,0.6519,7.106,237,2,0,4,0,0.0146,5198,0,7196,0,4.2334,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KEBO7XDVM0VQ,GOBASS_410,29-05-2022,3078,60644,513,0.8459,6,326,0,0,4,0,0.0078,0,0,2856,0,0.9279,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,27-05-2022,2256,57787,376,0.6507,6,324,4,0,3,0,0.0186,4696,0,1347,0,2.6786,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,18-05-2022,4020,57367,536,0.9343,7.5,272,3,0,2,0,0.0093,5097,0,3230,0,2.0714,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,27-05-2022,3306.24,56857,428,0.7528,7.7249,231,1,0,0,0,0.0023,1699,0,0,0,0.5139,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,22-05-2022,3351.57,56597,657,1.1608,5.1013,437,2,0,2,0,0.0061,968,0,3898,0,1.4519,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,31-05-2022,2346,56597,391,0.6908,6,257,5,0,2,0,0.0179,2395,0,798,0,1.361,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1XK0D0SJ9APF,GOBASS_910,31-05-2022,3570,56179,595,1.0591,6,404,3,0,6,0,0.0151,1447,0,5944,0,2.0703,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,28-05-2022,2606.4,55656,376,0.6756,6.9319,276,5,0,6,0,0.0293,2195,0,5094,0,2.7966,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,19-05-2022,3952.5,53509,527,0.9849,7.5,220,0,0,2,0,0.0038,0,0,3874,0,0.9801,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,15-05-2022,2731.64,52257,537,1.0276,5.0869,440,8,0,3,0,0.0205,4748,0,1271,0,2.2034,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1XK0D0SJ9APF,GOBASS_910,27-05-2022,3528,48490,588,1.2126,6,366,5,0,6,0,0.0187,2495,0,8594,0,3.1431,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,22-05-2022,3787.5,48253,505,1.0466,7.5,228,1,0,2,0,0.0059,3499,0,3398,0,1.821,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,20-05-2022,3720,47126,496,1.0525,7.5,255,2,0,1,0,0.006,3296,0,3499,0,1.8266,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1XK0D0SJ9APF,GOBASS_910,25-05-2022,3412.2,47021,726,1.544,4.7,545,13,0,1,0,0.0193,6437,0,499,0,2.0327,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HXHFQVYY9U0K,GOKIXX_400_Good Keywords,26-05-2022,1659.7,45287,269,0.594,6.1699,111,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HXHFQVYY9U0K,GOKIXX_400_Good Keywords,27-05-2022,1703,45068,196,0.4349,8.6888,49,0,0,0,0,0,0,0,0,0,0,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,28-05-2022,3450.21,45013,521,1.1574,6.6223,287,6,0,1,0,0.0134,10194,0,3499,0,3.9687,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,25-05-2022,2685,44793,358,0.7992,7.5,149,1,0,0,0,0.0028,3499,0,0,0,1.3032,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,21-05-2022,3660,42435,488,1.15,7.5,262,1,0,0,0,0.002,3499,0,0,0,0.956,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1XK0D0SJ9APF,GOBASS_910,26-05-2022,3420.9,41509,615,1.4816,5.5624,482,9,0,3,0,0.0195,4941,0,1447,0,1.8673,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,19-05-2022,3937.5,41335,525,1.2701,7.5,216,2,0,4,0,0.0114,5198,0,7241,0,3.1591,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,26-05-2022,3017.58,40931,467,1.1409,6.4616,196,1,0,0,0,0.0021,1699,0,0,0,0.563,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,26-05-2022,2608.32,40784,387,0.9489,6.7398,405,11,0,4,0,0.0388,4739,0,2046,0,2.6013,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HXHFQVYY9U0K,GOKIXX_400_Good Keywords,31-05-2022,1592.5,40444,185,0.4574,8.6081,79,0,0,1,0,0.0054,0,0,2699,0,1.6948,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,27-05-2022,2576.4,40371,376,0.9314,6.8521,383,4,0,1,0,0.0133,1596,0,399,0,0.7743,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,NJ93F54318GM,GOKIXX_421_Good Keywords,12/5/2022,1513.4,40272,322,0.7996,4.7,149,1,0,2,0,0.0093,1599,0,998,0,1.716,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,30-05-2022,1794.24,40012,240,0.5998,7.476,125,0,0,0,0,0,0,0,0,0,0,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,29-05-2022,1722.56,39433,242,0.6137,7.118,175,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,9/5/2022,1936.4,39376,412,1.0463,4.7,329,5,0,5,0,0.0243,2295,0,3381,0,2.9312,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,73H0W1D9VCKR,GOKIXX_410_Good Keywords,12/5/2022,1414.7,39334,301,0.7652,4.7,131,2,0,0,0,0.0066,2088,0,0,0,1.4759,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1XK0D0SJ9APF,GOBASS_910,15-05-2022,1743.7,39009,371,0.9511,4.7,287,4,0,1,0,0.0135,3046,0,387,0,1.9688,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,18-05-2022,3930,38953,524,1.3452,7.5,268,0,0,2,0,0.0038,0,0,3698,0,0.941,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1KKFCPM3S4VU,GOBASS_900,15-05-2022,1739,38943,370,0.9501,4.7,267,0,0,4,0,0.0108,0,0,2916,0,1.6768,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,9/5/2022,1978.7,38887,421,1.0826,4.7,361,7,0,1,0,0.019,3443,0,549,0,2.0175,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,KRQT37RIQLUO,GOBASS_400,31-05-2022,2120.4,38677,311,0.8041,6.818,276,1,0,5,0,0.0193,399,0,2245,0,1.2469,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,11/5/2022,2916,37726,486,1.2882,6,99,1,0,4,0,0.0103,1499,0,3046,0,1.5586,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HW403KK152R8,GOKIXX_900_COMP,25-05-2022,766.1,37543,163,0.4342,4.7,57,1,0,1,0,0.0123,1299,0,1679,0,3.8872,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1KKFCPM3S4VU,GOBASS_900,9/5/2022,1983.4,36633,422,1.152,4.7,360,3,0,2,0,0.0118,1547,0,1033,0,1.3008,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,20-05-2022,2128.16,36557,418,1.1434,5.0913,332,4,0,1,0,0.012,1546,0,399,0,0.9139,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,1/5/2022,2199.6,36523,468,1.2814,4.7,81,0,0,1,0,0.0021,0,0,459,0,0.2087,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,20-05-2022,3960,36356,528,1.4523,7.5,216,0,0,0,0,0,0,0,0,0,0,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,V89MU2MJQBKU,GOKIXX_651_Good Keywords,12/5/2022,1212.6,36302,258,0.7107,4.7,95,0,0,1,0,0.0039,0,0,499,0,0.4115,0
ABB67J8TSQXB,PCA_GOBUDS_CREATIVES,GG2AXDU0M9KU,GOBUDS_600_Price_Feature,25-05-2022,1301.9,36181,277,0.7656,4.7,79,0,0,1,0,0.0036,0,0,449,0,0.3449,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1XK0D0SJ9APF,GOBASS_910,9/5/2022,1710.8,35918,364,1.0134,4.7,339,11,0,1,0,0.033,5577,0,1499,0,4.1361,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,26-05-2022,1482.38,35907,249,0.6935,5.9533,204,5,0,0,0,0.0201,2530,0,0,0,1.7067,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,30-05-2022,3312.27,35830,507,1.415,6.5331,262,1,0,0,0,0.002,1699,0,0,0,0.5129,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,24-05-2022,3750,35691,500,1.4009,7.5,213,1,0,1,0,0.004,3499,0,3499,0,1.8661,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,28-05-2022,1128,35598,188,0.5281,6,90,1,0,0,0,0.0053,499,0,0,0,0.4424,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,9/5/2022,2946,35390,491,1.3874,6,70,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,VCBGSY0DIGWL,GOBASS_410,15-05-2022,3036,35337,329,0.931,9.228,235,3,0,0,0,0.0091,1283,0,0,0,0.4226,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,30-05-2022,1050,34840,175,0.5023,6,120,0,0,3,0,0.0171,0,0,2597,0,2.4733,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,DLQXMFH68TVS,GOCRUSH_900,23-05-2022,3967.5,34499,529,1.5334,7.5,255,0,0,2,0,0.0038,0,0,6998,0,1.7638,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,28-05-2022,1724.8,34493,236,0.6842,7.3085,150,2,0,2,0,0.0169,3398,0,6998,0,6.0274,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,23-05-2022,3952.5,34463,527,1.5292,7.5,201,1,0,2,0,0.0057,3499,0,897,0,1.1122,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,17-05-2022,1716,34371,243,0.707,7.0617,120,0,0,2,0,0.0082,0,0,4850,0,2.8263,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,23-05-2022,2527.5,34226,337,0.9846,7.5,159,3,0,0,0,0.0089,5097,0,0,0,2.0166,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,12/5/2022,2928,33929,488,1.4383,6,85,1,0,6,0,0.0143,398,0,8943,0,3.1902,0
P3VTRY9ISDUZ,PCA_GOKIXX_MAY,PXBAWM08AZ4T,Good_Keywords,10/5/2022,2916,33750,486,1.44,6,100,0,0,2,0,0.0041,0,0,2148,0,0.7366,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,22-05-2022,3982.5,33749,531,1.5734,7.5,240,0,0,0,0,0,0,0,0,0,0,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,12/5/2022,1886.58,33581,369,1.0988,5.1127,321,7,0,5,0,0.0325,3478,0,2444,0,3.139,0
6XRIXXASZ4LV,PCA_GOKIXX_CREATIVES,HXHFQVYY9U0K,GOKIXX_400_Good Keywords,25-05-2022,770.8,33481,164,0.4898,4.7,85,0,0,0,0,0,0,0,0,0,0,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,ZDERIMJ89157,GOCRUSH_410,21-05-2022,3960,33419,528,1.5799,7.5,219,0,0,0,0,0,0,0,0,0,0,0
F18XN59F8P9R,PCA_GOCRUSH_CREATIVES,RXP6RVMO8GWI,GOCRUSH_421,25-05-2022,1972.5,33124,263,0.794,7.5,194,1,0,0,0,0.0038,1699,0,0,0,0.8613,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,1XK0D0SJ9APF,GOBASS_910,22-05-2022,1635.6,33035,348,1.0534,4.7,317,4,0,1,0,0.0144,2046,0,399,0,1.4949,0
CSYVRLTJPRUU,PCA_GOBASS_CREATIVES,Q3K9OYAPX7KJ,GOBASS_610,14-05-2022,1866.84,32525,366,1.1253,5.1007,371,4,0,5,0,0.0246,1866,0,3119,0,2.6703,0
CFFTOCL6ELE5,PCA_GOBASS_MAY,8BLXS459F8LQ,Good_Keywords,21-05-2022,2872,32471,359,1.1056,8,147,1,0,1,0,0.0056,449,0,499,0,0.3301,0
